source,text
1,@mccull0817: @realDonaldTrump @ShawnJohnson calls the show evil and that is FUN??
1,"@ShinySheet:Olympic gold medalist wins Trump Invitational Grand Prix at @realDonaldTrump's Mar-a-Lago in Palm Beach: http://t.co/EDVlJZy4DcTwitter for Android,@MindOfMcN: @Chrisgraham101 RT  TTonight the 2nd and 3rd eps of The Apprentice are on at 8 &amp; 9. Great ratings last night 18 - 49. FUN!"""
1,Celebrity Apprentice starts in 15 minutes on NBC. ENJOY!
1,I will be live tweeting!
1,@mbgrimm02: @BrandiGlanville  @ApprenticeNBC I really wish Kate would just shut it and let people talk and quit her side comments!!!
1,@erin_thereseV: @realDonaldTrump is Kate her own charity? Last I checked she doesn't have a job... or raise money.
1,@SimplemanGreen: @ApprenticeNBC @realDonaldTrump @nbc what a cool cast this time
1,@Angela_Thomps: @realDonaldTrump this is going to be a great @ApprenticeNBC season! Great cast!
1,@seriouslybright: @ApprenticeNBC @realDonaldTrump getting a great fix tonight! 2 episodes!
1,@Tamster613: Who is watching @ApprenticeNBC with me tonight? http://t.co/HmHM7EEdtg #CelebApprentice @realDonaldTrump
1,@Snotty_Girl: @Kateplusmy8 @realDonaldTrump Kate Gosselin is fearless. Waych out !
1,@YungTrillLord: Homie is on Celebrity Apprenteince with @realDonaldTrump
1,@rmt834: Watching Celebrity Apprentice. Great stuff so far @realDonaldTrump .
1,@YMcTier: @realDonaldTrump Watching tonight's New episode! @YMcTier feels this 1 will be Good like All the rest @nbc
1,@maldollaz: Best show on Television Celebrity Apprentice @ApprenticeNBC @realDonaldTrump #CelebApprentice
1,@lghaas30: @realDonaldTrump Glad to see George again on #CelebApprentice _Ÿ‘ç_Ÿ‘è
1,@MickeyMiller33: Watching #CelebApprentice @realDonaldTrump it's on I am rooting for #TeamBrandi and my 15 year old is rooting #TeamKevin
1,@WondHerful: @the_ValleyGirl YES!!!!!!!! @ApprenticeNBC #CelebApprentice @DonaldJTrumpJr @realDonaldTrump #MostIntelligentRealityShow
1,@nancysperico: @BrandiGlanville @ApprenticeNBC @realDonaldTrump @MsVivicaFox @LeezaGibbons @nbc Love the glasses. A sophisticated look!
1,@AndrewJThom: @realDonaldTrump why does The Apprentice intro still show your 727? You should show that gorgeous 757!!!! You are right.
1,@KimRichardsFans: @realDonaldTrump #CelebApprentice intro always gives me life!
1,"@t9862ander: @BrandiGlanville @ApprenticeNBC @realDonaldTrump @MsVivicaFox @LeezaGibbons @nbc stay on top of @Kateplusmy8. She's got to goTwitter for Android,@McGurricane: #CelebApprentice is back on I love this show hats off to @realDonaldTrump for putting together a true masterpiece"" Thank you."
1,@seriouslybright: @realDonaldTrump I am so excited to view this new season! #CelebrityApprentice
1,"@katiemariebes14: @brandiglanville @apprenticenbc @leezagibbons @msvivicafox @nbc  I only watch cause Brandi is amazing I love her.Twitter for Android,@PamKing8628: @ApprenticeNBC  @LeezaGibbons @HollyTyrer_1 Mr.Trump can u pls give a shout out tonight to #TeamLeeza #CelebApprentice"""
1,@scottlara1961: @realDonaldTrump Watching the Celebrity Apprentice
1,@Ant #CelebApprentice is starting now don't miss @realDonaldTrump and the hidden gem who's already underestimated the amazing @RealGilbert
1,@jbeanLLL: @realDonaldTrump you're the best! Can't imagine where you find the time! Thank you.
1,"@JustinJGraff: Who does Geraldo think he is the worlds most famous man?! He's driving me insane #CelebrityApprentice #pleasegetfiredTwitter for Android,@redrocket951: @realDonaldTrump @ApprenticeNBC Geraldo needs to shut tf up #CelebApprentice"""
1,@DebraJosephine: @MsVivicaFox is perfect for the commercial awesome! @CelebApprentice #CelebrityApprentice @IvankaTrump @realDonaldTrump
1,@Madie_with1D: Geraldo is a princess. Please get over yourself @ApprenticeNBC @realDonaldTrump
1,"@MusgravesPark: @realDonaldTrump Genius idea having Geraldo on this season. Perfection.Twitter for Android,@ElcaminoJesus: @GeraldoRivera @realDonaldTrump Your behavior is awful. You need to dial down the arrogance!"""
1,@gsiegman: . @realDonaldTrump Holy shit! Amazing! #Trump2016
1,"@RockyRoad_: Kate's Brain The Lights Are On And No Ones Home!""_Ÿ˜_ #CelebApprentice #CelebrityApprentice #TheApprentice @realDonaldTrump_Ÿ‘”"""
1,@PamKing8628: @MTCPhotography @LeezaGibbons @realDonaldTrump #TeamLeeza thnx u for ur support http://t.co/3RnNQOGAtZ
1,@apseloff: @realDonaldTrump Did you know before the show how immature and confrontational Geraldo was?
1,@Chris_R_2014: @realDonaldTrump @MusgravesPark @geraldorivera Geraldo is being a high maintenance diva!
1,"@strongvoice: @realDonaldTrump @redrocket951 @ApprenticeNBC What a baby. He's having a temper tantrum because he isn't getting his own way.Twitter for Android,@dpal1996: @realDonaldTrump @ApprenticeNBC boardroom is going to get ugly!!!_Ÿ˜¬_Ÿ˜¬_Ÿ˜¬"""
1,@JoeyCarna: @ApprenticeNBC @realDonaldTrump GUYS SHOULD HAVE WON I don't disagree but executives picked!
1,@haileemh13: @realDonaldTrump Geraldo looks happy they lost bc he wasn't project manager. #CelebApprentice
1,@JenKingPorter: @realDonaldTrump @BrandiGlanville Brandi should win! I hope Kate and Geraldo get kicked off soon...
1,Remember after this new episode starts - 5 MINUTES!
1,@CandiceBiscoe: @realDonaldTrump the boardroom is jaw dropping
1,@Conman13: Great episode of celebrity apprentice! @realDonaldTrump #goodstuff #yourfired
1,@PascalMahvi: @realDonaldTrump well The Donald already knows who is going. Kevin I feel for you !
1,@MoxieBeautiful: I can't decide if Geraldo's ego is a gimmick a plant by Trump or if it's for real. #CelebApprentice @realDonaldTrump
1,@icyminnesota: @kevinjonas is acting like a spoiled little brat. @realDonaldTrump #CelebrityApprentice
1,@Aquila7: @realDonaldTrump Geraldo Rivera the Hispanic omarosa
1,@lizzysaupe: I'm way to addicted to watching Celebrity Apprentice @realDonaldTrump
1,"@AmandaJoCountry: Celebrity Apprentice is back! I love @realDonaldTrump! Who is going to be the @GaryBussey of the season? #CelebApprenticeTwitter for Android,@theresanov68: @realDonaldTrump love the show"""
1,@Mymustang1964: @realDonaldTrump this season of the #CelebrityApprentice is off to a great start!
1,@blakefish10: How does everyone not like watching @realDonaldTrump show #CelebApprentice
1,@AmandaJoCountry @realDonaldTrump He just knows how to ask the right questions to get the celebs to turn on each other which I find funny
1,@atroxell: @KenyaMoore @RealityTVBliss @realDonaldTrump making it happenâœˆï¸è
1,@tzn1980: @realDonaldTrump loveee @Kateplusmy8
1,@megxmartine: I don't like @KenyaMoore why is she even on @ApprenticeNBC I wish @realDonaldTrump could answer this for me.
1,@Garrett__Cox: @realDonaldTrump This Show Is GOLD!!!! #CelebrityApprentice
1,@shelbz555: Love @IvankaTrump's dress! #CelebApprentice #CelebrityApprentice @realDonaldTrump
1,@kjfinks2champ: I like Trump Tower #CelebApprentice @realDonaldTrump
1,@twinkle_s  Apprentice is so good this season. I'd like to thank @realDonaldTrump for these 2 back to back episodes !!!! this show amazing
1,@angiekay500: @RealGilbert is my hero! Have never had so much fun watching #CelebApprentice @realDonaldTrump
1,@JayeDaVaughn: Currently:_ @realDonaldTrump stirs the pot lmao @ApprenticeNBC #CelebApprentice
1,@sexy_keesh: Well damn @realDonaldTrump got straight to the point didn't ya? #CelebApprentice
1,@tlp_tracylee: @realDonaldTrump Was Gilbert good? @terrellowens Cough cough cough
1,"@Christybelle14: DonaldTrump it's has to be so hard to keep personal feelings out of the boardroom. Love how you call the bs @TheApprenticeTwitter for Android,@missalliecat @BrandiGlanville I love the way you don't take any crap from @KateGoselin.I can't wait to hear you say ""Kate you're fired""!"""
1,@HGswiney: @realDonaldTrump you're awesome in that boardroom. Great back to back episodes tonight!
1,@gretchbetch_: @realDonaldTrump please fire @kenyamoore she's rude and classless #CelebrityApprentice
1,@litleredhairgrl: @realDonaldTrump @IvankaTrump #CelebrityApprentice way to go Shawn Johnson!
1,"@jules1327: The women rule tonight on #CelebApprentice - let's hope they don't kill each other before next week! @IvankaTrumpTwitter for Android,@25whitney: I like the Bachelor but @ApprenticeNBC is getting all the love on Mondays! Best of 2015 #CelebApprentice  @IvankaTrump #NBC"""
1,@SONYGYRL: @realDonaldTrump @tlp_trac @terrellowens no gilbert wasn't good. he cant be focused on the product more interested in a laugh
1,@strongvoice: @realDonaldTrump Shawn was absolutely right. Bringing up the why was trashy. imho VERY trashy. #CelebApprentice
1,@_WillChristoph: Can @realDonaldTrump Just Fire Kate Gosselin Just Because? #CelebApprentice
1,"@gmail_maa: @realDonaldTrump: ""@litleredhairgrl: @realDonaldTrump @IvankaTrump #CelebrityApprentice way to go Shawn Johnson!"""" #foreal"""
1,@saraaa_nicole95: @realDonaldTrump is so intimidating! I would never wanna be on his bad side!! He's still basically a king tho
1,@Madisonbb11: @realDonaldTrump I'm so glad Shawn stood up for herself!!!
1,"@DanScavino: @realDonaldTrump @EricTrump  @GeraldoRivera is the male version of @OMAROSA from 7 years ago! #JustSaying #CelebrityApprenticeTwitter for Android,@AliceSLeuck: @ApprenticeNBC Join the lean scene with @luvoinc You exercise and #Luvo a heathy trio... Agreed 100% w/two U fired tonight"""
1,@stkhlder3: @crazymamaa @MsVivicaFox @realDonaldTrump omg! The funniest! This has just been the best season so far!!! #teambrandi
1,@CrisJensen: @realDonaldTrump @25whitney @ApprenticeNBC @IvankaTrump it definitely is in this household :) Great job sir.
1,@NICNAE: @realDonaldTrump @strongvoice he should have fired Vivicia right away - she's trash
1,@alexpattillo: Just completed The Art of the Deal. Written the year I was born and its principles still apply today. Very inspiring!
1,@jackievandyck: Donald it's time to boot Kate @realDonaldTrump
1,@tborio: @RealityTVBliss @IvankaTrump @realDonaldTrump she truly is &amp; well spoken &amp; gracious.
1,@todaysrealmusic: A great night of watching @ApprenticeNBC @nbc . Thank you mr @realDonaldTrump
1,@TheRealTimC_: I'm loving @MsVivicaFox as Project Manager! @realDonaldTrump @ApprenticeNBC @nbc #CelebApprentice
1,@SRT_SuLLy:  @realDonaldTrump geraldo is an egotistical selfcentered pain! Strong competitor &amp; makes for a good show #someonepunchgeraldo
1,@cyber1980: @realDonaldTrump @todaysrealmusic @ApprenticeNBC @nbc great show better than the wwe lol
1,"@misstyraj: @Queen_James_22 @realDonaldTrump @ApprenticeNBC maybe Kate needs to go but Kenya doesn't. The boardroom is where Kenya shines.Twitter for Android,@CarlosMirabal8: @realDonaldTrump great 2 shows tonight. Can't wait till next week."""
1,@_musicfreakalex: Enjoyed @ApprenticeNBC tonight! Awesome as always Mr. @realDonaldTrump
1,@jimcureton: @realDonaldTrump first 3 episodes great! Looking forward to rest of season.
1,@milachka10: @realDonaldTrump great show this season....luv the back to back episodes..great cast this time
1,@crazymamaa: @realDonaldTrump @alexpattillo that's a great book .. The art of the deal.
1,@bludosky2014: 721 Fifth Avenue One of the most visually striking skyscrapers ever built the original Trump Tower http://t.co/jJBfl66Zl5
1,@SirOwenDisney:  @IvankaTrump @DonaldJTrumpJr How about a #CelebApprentice season where Ivanka &amp; Don Jr. lead teams? I'd love to see that.
1,@KPolumbo: @realDonaldTrump @strongvoice I give Shawn alot of credit for standing up for herself!!!!!
1,@stkhlder3: @crazymamaa @MsVivicaFox @realDonaldTrump omg! The funniest! This has just been the best season so far!!! #teambrandi
1,"@YankeeRunnerLV:Can U trick Obama into appearing on @ApprenticeNBC by telling him Golf is involved so you can do Country a favor&amp; FIRE HIM!Twitter for Android,@McCareyDanny: @realDonaldTrump How come @nbc is screwing #TheApprentice by burning off episodes so fast only one hour each?"""
1,@NICNAE: @Elginet @RealGilbert @ApprenticeNBC @realDonaldTrump you're awesome funny and u gained a new fan!!! Probably many!!!!
1,@LAWeightLoss: @IvankaTrump I agree with Kevin being fired cause he tried to outsmart your father  #CelebApprentice @ApprenticeNBC
1,@KyleSBaxter:  I've been predicting very closely on who would get fired tonight. And I knew Kevin and Gilbert would get the axe.
1,@gfmete: @realDonaldTrump @LAWeightLoss @IvankaTrump @ApprenticeNBC No one outsmarts the boss!
1,@TheXTOR: @dixiefriedsport @sportstalksc @realDonaldTrump that is genius.
1,@riley_nordquist: Donald Trump by Mac Miller will never get old _Ÿ’¥_Ÿ”¥_Ÿ‘Œ_Ÿ_§
1,@gennyhatesyou: If you wanna make money stick with what you know and love - Donald Trump
1,@Valdizzlebitch: @realDonaldTrump my mother was right you are amazing Thanks.
1,"@bilalkostashuk: That first episode of #CelebApprentice was intense but incredible. This season is going to be bigger and better than ever!Twitter for Android,@grammies28: @realDonaldTrump ru going to run ??????""  Watch!"
1,@lexdeck: I swear I'll work for @realDonaldTrump one day watch out.
1,@AdultProdigy: @realDonaldTrump is cool. I like him. Vote for him please. Thanks.
1,@kpdelbridge: YOU MIGHT- JUST BE -THE BEST PRESIDENT -TO COME ALONG THIS WHOLE DAM- CENTURY BUT THATS UP TO YOU? @realDonaldTrump Thanks.
1,@AgeGrilli35: @realDonaldTrump if I were American id vote for Donald - greatest man on the planet
1,@CoolLukeHH: A shame that @kevinjonas got fired from the #CelebApprentice! Would like to see him come back! @realDonaldTrump  HE WILL!
1,@paulomyftaraj: @realDonaldTrump is great gosh darn we need him as president what a hero Thank you.
1,@misstetu: I love how easily @realDonaldTrump sees through the bull every-single-time. #respect #CelebrityApprentice
1,@0nlyPablo: Watching Season 8 of @ApprenticeNBC (w/ Joan) on YouTube and I'm hooked! Glad I found out about this show! #WhereHaveIBeen
1,@fackinpeter: @realDonaldTrump they hate you cuz they ain't you #trump2016
1,@BHANKS26: @realDonaldTrump kevin jonas was the man on #CelebrityApprentice I would love to see him come back on! He will.
1,"@AnAustrian: @realDonaldTrump @paulomyftaraj i said many times that i wouldve voted for trump each time he ran or thought about running.Twitter for Android,I would like to thank @GolfMagazine for the really nice review of Trump National Doral - Best Renovation of the Year (and maybe all time).Twitter for Android,@VinDaniels: @GlennNights @realDonaldTrump He is correct. France has harsh gun laws. Terrorists were carrying AK47."""
1,@japple8686: @My3Alexandra @realDonaldTrump cop was unarmed watch the news
1,"Almost no news organizations are showing the ""satirical"" pictures. Gee I wonder why? The media is usually so brave!"
1,Who is paying for that tedious Smokey Bear commercial that is on all the time - enough already!
1,Politicians are ALL TALK NO ACTION!  ---  just look at our country.
1,@JoshuaDummer: @realDonaldTrump Please run for President.
1,@MONEYmakingSHOE: @realDonaldTrump run for president.
1,@Erniefan4life: @realDonaldTrump right on man. Run for president &amp; fix it.
1,"@YankeeRunnerLV:Please Please Please give STRONG AND SERIOUS consideration running in 2016 and saving this country. U have my vote #Trump16Twitter for Android,@DEmeryTaylor: @realDonaldTrump The country needs TRUMP IN 2016!"""
1,@kim_ann1: @realDonaldTrump @JoshuaDummer I'll vote Donald _Ÿ‘ç_Ÿ‘ç_Ÿ‘ç_Ÿ‘ç
1,@BNicehouse: @realDonaldTrump GET THIS LUNATIC OUT OF OFFICE RUN FOR PRESIDENT!
